"label","text"
"0.0","拿这货的严重悲剧，看着别人天天涨不停。SB了，主力。"
"0.0","今又会跌成狗"
"0.0","横久必跌，开始吧"
"0.0","你又不行了吗？"
"0.0","今天要跌7个点吗"
"0.0","今天跌3?个点差不多可以入手一些了吧，明天在跌两个点就可以半仓了。"
"0.0","毫无上涨动力，继续坚持就是等死、"
"0.0","国内鸡构不买美的天天拉垃圾股，又不给价值投资的外资买，导致没资金入美的，这分明是逼着小散买垃圾股嘛，变态规则！"
"1.0","抢抢抢！！！！主力开始抢筹了。"
"1.0","两点钟开始一直有人进货！"
"0.0","资金流出一个亿，短期看空"
"0.0","保利，你跳水给谁看，要做空上证吗？"
"0.0","400元是半年内高点！短线快跑，长线觉得半年时间等的起就留着！"
"1.0","下一个茅台"
"1.0","应该要调整两个月左右，然后直接拉升到一千，大家锁好仓出去旅游几个月"
"0.0","开启19年一直跌跌不休，什么利好都没用。"
"0.0","走势坏了，至少得掉两元。"
"0.0","一会就下来了"
"0.0","房地产泡沫严重，价格水平已整体超过西方发达国家，不正常了"
"1.0","这家伙涨起来也不含糊，稳住"
"0.0","墙倒众人推。"
"0.0","自己脑残转不过弯来，今天明显就是出货行情，有高点还不走，等绿了再走"
"0.0","缺乏增长点；建议卖出"
"1.0","洗盘而已不会怎么跌的"
"0.0","噩梦又来了，又跟前几个月一样大涨时他不涨"
"1.0","下周一继续看好，重点关注！"
"0.0","真的想骂人"
"0.0","如果美的连续几个涨停,低于55还怎么回购"
"0.0","停牌多好的，要在这里祸害人。"
"1.0","保利今年会破20"
"0.0","天天买天天套。"
"0.0","基金要排名次了要大量抱出了"
"1.0","保利已经启动，大盘下跌，保利纹丝不动！安全的避风港！"
"0.0","走吧走吧。垃圾中的垃圾。"
"1.0","估计要降息了。。。。。"
"0.0","在A股，做价值投资，就是个笑话！"
"0.0","这垃圾连跌一星期！跌成狗屎一样了"
"1.0","新华保险601336该股属于蓝筹品种，随着今天券商整体性涨停出现，其他蓝筹必然会补涨，所以这个位置买入保险救市为了做一波补涨跟风。大家下周可逢低潜伏，"
"1.0","生长激素放心使用，这个安全小卫士少不了。"
"0.0","长春高新必将跌破20元！"
"0.0","前面已说过：如今的茅台、长春高新就是07年的中国船舶、15年的全通教育！想想可怕"
"0.0","垃圾股跌那么多"
"0.0","明天感觉又是跌的状态"
"1.0","不着急，我忍你，也等你"
"1.0","14收了你"
"0.0","和青岛海尔二兄弟啊，下跌同步，把格力也带进坑了"
"1.0","保利涉足养老产业，未来十年，60岁以上老人四亿多，市场彶大"
"0.0","惨啊，几百点不动"
"0.0","打着回购名义，为高管谋福利，是违背新规下的回购精神的！"
"1.0","国企改革今天涨"
"0.0","有大单一直在压，什么情况？只能讲外盘真的多。"
"1.0","今天收盘14.63以上…明天冲击15。"
"1.0","我297被洗了出来，看来是错误的"
"1.0","到20都非常低估啊"
"1.0","感觉应该能上15.5，之后难说"
"0.0","要绿了"
"1.0","买进美的，速度"
"0.0","沒敢入手"
"0.0","心存侥幸……315真的不惯你毛病"
"0.0","屎一样"
"1.0","10点加仓"
"0.0","就不信啦 它不跌"
"1.0","中海保利等央企大手笔拿地不差钱啊"
"0.0","股灾股灾"
"0.0","又要绿啦"
"0.0","活埋昨天抢筹的外资，一个都别想跑，让外资割肉我们抄底"
"0.0","主力资金是流出的，格力带动的假涨，下午必跳"
"0.0","两天暴跌7个点，从高位下来已经调整10多个点，今天会是最后一跌吗"
"0.0","美的有货回购任务，不可能涨高的"
"0.0","开始割韭菜了。"
"1.0","新一轮的家电下乡了"
"0.0","业绩吹得差点跌停"
"1.0","好公司有他值钱的地方大家放心上车咯不到20坚决不走"
"0.0","跌幅第一名是龙头还是蛇尾？！"
"0.0","有心冇力……""早泄"""
"0.0","明天停牌了 你们快点跑吧 让我来接"
"0.0","连续跑输板块跟大盘，这是在干嘛呢？"
"1.0","预计今年流感疫苗供给有望大幅提升，同时集中度明显提升"
"0.0","又完蛋了"
"1.0","本来就没涨又遇到利空 绝佳的黄金坑 一周后来看"
"1.0","盘尾再来一波上冲"
"0.0","明显庄家在有意压盘不让涨"
"0.0","猪一样的队友，多少股已创历史新高，"
"1.0","厉害了举起这杆得花多大的力呢，我是小散也助你一臂之力……"
"0.0","二个跌停再说"
"1.0","振一振有利于上涨"
"1.0","快冲13"
"0.0","赶紧卖了长春高新，去买安科生物，产品一样，盈利模式一样，长春高估了，安科低估了"
"0.0","还能再低，不急，我们两点半梭哈吧。"
"0.0","美的小儿40元以上，谁介入胜算都不大，即使进去，出来也是困难事情"
"1.0","洗盘，力度能在大点吗？我在加点仓"
"0.0","今天看来跌停了"
"0.0","大好行情不拉高出货，非要地位出，傻逼"
"0.0","要回调，先闪！"
"1.0","洗掉一批浮筹。"
"0.0","去死吧主力"
"0.0","看样子资金还是喜欢中小创的垃圾股，关软件修心养性吧。"
"0.0","跟着新闻就吵吧 还得回到30"
"0.0","回购的过程就是美的股价下跌的过程，美的喜欢资本运作，肯定不会在股价高的时候回购，前几天回购了一点纯粹是做做样子的。美的向来小家子气"
"1.0","保利物业计划年底在港交所上市"
"0.0","外资开始清仓减持了……"
"0.0","赖狗扶不上墙！！！"
"1.0","再不拉，筹码都强光了"
"1.0","稳中有进，记住，每一次的回调都是买入的机会。现在高新已经进入了中长期上升通道，业绩的向好必须要体现在股价上。"
"1.0","这4只A股好票，还在蓄势中　2019年A股这方市场注定它们将气势磅礴一览众山小…真正的涨升还未开启，好风景还在后面！"
"1.0","明天看保利主力表演，抢了很多血筹。"
"0.0","美的啊，给点力吧"
"0.0","这癌股又感冒了。"
"0.0","怎么永远领跌"
"1.0","长高冲鸭"
"0.0","最垃圾的地产央企"
"0.0","拉高出货了"
"0.0","太虚高了，不可持续！"
"1.0","今天上500"
"0.0","保绿就是一滩烂泥！谁踩上谁倒霉"
"1.0","今天涨停。08:36 证监会副主席阎庆民表示，下一步要统筹研究，总体方向是继续推进开放，不断扩大股比开放。（证券时报）"
"0.0","要跌破13了。大盘可能会补缺口，建议多看少动，观望吧。"
"1.0","大盘走势跟15年初走势相当，是时候做多了，经济越萧条村口的玩牌档口越多"
"0.0","去球，烂货"
"1.0","格力应该是明天开盘吧，会带美的飞一下的。"
"0.0","美的集团走势恶心死了，和老板电器真的是天壤之别。"
"0.0","这个股是用来砸盘的。"
"0.0","终于知道这几天保利大跌的原因了，原来是绯手们在开会，市场怕出台更严厉的打压政策，只好低调些，让龙头保利下跌。"
"1.0","这波振了不少浮筹出来"
"1.0","家电下乡！今天收盘至少涨2个点！"
"0.0","严查保利做空恶势力"
"0.0","都跌成狗了还想翻红做梦呢！"
"1.0","深港通净买入2.95亿"
"0.0","清仓大甩卖"
"0.0","垃圾，天天上下坐电梯"
"0.0","别撑了，破11.44吧，我在底下接着"
"0.0","H股的地产股开盘好吓人，今天我们也要做好大跌的打算的"
"0.0","每次拉高都是出货，调整继续"
"1.0","现在的空头，卖股的人，就是6000点时的多头，还卖股，就是目光短浅"
"1.0","今天大涨主贴为证"
"0.0","又一波打压开始了！！！！！！！"
"1.0","今天无量，散户在跑路！跑了下星期就好了"
"0.0","美的怎么了，伤不起，亏15个点跑了"
"0.0","资金在跑路，大家小心了！"
"1.0","今天是最合适买地产股的时机，见证"
"0.0","早盘拉指数反抽，护其它股出逃，当心。"
"1.0","会超过格力的，"
"1.0","钢铁 煤炭 水泥 港口都起来了 房地产也不远了 今天走补涨行情"
"0.0","年前满仓，现在就一成仓！试目以待！则么涨就则么跌！地产一个月后8元！"
"1.0","千真万确利好落地啦"
"1.0","开始了，上车啦"
"1.0","满仓，今天开门红，要护盘"
"0.0","机构狂卖"
"0.0","确切的说，明年，地产股更难"
"1.0","上五百"
"0.0","美的我觉得45块守得到货，或者几天，或者几个月，或者一年。绝对会给我这个机会，毕竟现在利空美的。"
"0.0","格力价格都比美的高了，美的还不爆发吗"
"0.0","继续装，明天又是—5个点"
"0.0","没用的东西"
"0.0","真是个笑话"
"1.0","洗洗更健康"
"0.0","今天清仓了，祝留下的朋友发财"
"0.0","先卖"
"1.0","早上11.55满仓干了了。好爽！"
"0.0","受地产股拖累"
"0.0","龙头输过龙尾！"
"1.0","狗庄，老子刚割肉尼玛就拉我靠"
"1.0","恭喜保利尾盘拉升"
"1.0","今天应该还能涨，毕竟家电板块正处于领涨状态"
"0.0","垃圾了"
"0.0","他娘的……被套牢了要"
"0.0","飞流直下三千尺，凝是银河落九天！明天！"
"0.0","经典拉高出货套路"
"1.0","清仓的一路走好不送了别回来了，尽量也别在这里瞎比比了。"
"0.0","昨地产板块表现强势时你不跟！今砸盘倒有你了"
"1.0","完全不受3.15影响"
"0.0","一天到顶，又要阴跌好多天"
"0.0","这次踩了地雷，被315曝光……做好割肉的准备吧"
"1.0","明天5个点上涨"
"0.0","买哪股哪股跌，艹"
"1.0","对标万科动态市盈率23，此股票必到20元以上，公司目标强劲！"
"0.0","全线大涨！这王八蛋砸盘！！！"
"0.0","今天高开低走，诱多，下午翻绿，昨天建仓的今天抛吧，利润到手才是王道"
"0.0","又套一批货"
"0.0","保利第三季度净利润同比去年下降了，星期一要大跌了，今年第三季度净利28亿，去年第三季度净利30.6亿。"
"1.0","稳住，别慌。"
"0.0","看沪股通流向 外资都跑了快半了"
"0.0","还拖累格力"
"0.0","狗庄恶意砸盘"
"0.0","380等你"
"0.0","尼玛，融资客和外资昨天大卖特卖"
"0.0","妈那个巴子，买了这个畜牲满仓踏空"
"0.0","美的现在还赚两个点，准备卖了走人！"
"1.0","再砸我就再接"
"0.0","今天疯狂抛售，砸盘猛烈，大单基本都是砸盘的，自选股里最垃圾的一支股"
"0.0","行情一好马上下来了"
"0.0","回购结束了，大家还有什么办法阻止下跌嘛"
"0.0","真的很狗屎"
"0.0","这就跳水了？？？"
"0.0","跌到400有可能吧！"
"0.0","垃圾就是垃圾"
"0.0","我能说跟保利地产没关系吗？"
"0.0","每次走好一点一个会就下去，生活这样环境真的好苦"
"1.0","这么多钱，不到房地产，哪个行业能守得住，还担心国管公积金那点限制。下周地产必定上天，不要轻易放弃自己的筹码。"
"0.0","算了，先撤出，星期六日，还不知道出好坏消息"
"0.0","5分钟底背离，有点冲动想加仓，但看到60分钟以上都是开口向下，还没跌透，还是忍住了手，冲动是魔鬼，"
"1.0","保利永远是老大！"
"1.0","节前维稳，应该站上15。支持请点赞"
"0.0","中国的垃圾股市跌到1800点"
"1.0","万科，保利长线持仓"
"1.0","继续砸，我吸筹码"
"0.0","美跌上不了60日线永远是下跌通道"
"0.0","还要带领大盘补缺，"
"0.0","以前被绿地深套了，现在被保利套"
"0.0","昨天港资跑不少啊"
"1.0","港股地产股涨停了"
"0.0","目标380"
"0.0","还是一个字！跑跑跑跑跑跑跑"
"1.0","区块链龙头股涨停"
"0.0","又在拉低回购?"
"1.0","涨停。这种好公司不涨，垃圾股涨了一大堆。"
"1.0","这么低的换手率，说明大家都看好保利接下来的走势，大家基本都锁仓了。"
"0.0","你疯了吗 往下滑"
"0.0","不可能收三根假阴线吧"
"0.0","不听劝！全套了吧！"
"0.0","黑三过后是黑四！"
"0.0","这垃圾废了"
"1.0","一步一回头走的稳健明天又是大阳。"
"0.0","大盘应该近期会回补缺口吧 拿美的是不是也会回补"
"0.0","任何厉好对这b来说都是跑路时候"
"1.0","今天表现还不错！昨天买的有点利润"
"0.0","打回原型！"
"0.0","尾盘有可能加速下跌"
"1.0","坚定持股。十年十倍毫无悬念。长春高新，大牛"
"1.0","节后开门红，最少3个点！"
"0.0","垃圾本色！！！！变态的烂庄！！！！！"
"1.0","长春高新必创新高，死守到底，"
"0.0","真是废了，"
"1.0","地产股对应未来两年锁定的利润，反弹到目前价格还是便宜的没天理。等主升浪的大爆发，就像新城控股那样释放"
"1.0","老美股市天天涨，库卡股价天天大涨至53.20猪力才亏一百多亿继续加油"
"1.0","周线低位买入，我买不了真正的底部，只能低位，买后一直持有，到周线高位卖出。机械操作。这样能小赚一点。"
"0.0","保绿真是名不虚传"
"0.0","老套路，继续拉高跑路，垃圾"
"0.0","大盘涨此股还在睡觉，我看走眼了……"
"0.0","都跑了"
"1.0","马上涨停"
"0.0","有没有480站岗的。"
"0.0","空仓者360左右抱入。"
"0.0","垃圾、垃圾"
"0.0","保利钱都买地去了，没力拉"
"0.0","这行情还绿毛龟，没话说了"
"1.0","14.01 2000股成交 下面还有13.88 13.68 欢迎下来"
"1.0","快来买啊"
"0.0","和格力只差一块了，美的太弱了"
"0.0","中小资金流入的股能涨才怪！！！！主力都在出货！！！！！割韭菜啊！！！！！！"
"0.0","明天砸到13元，让散户进"
"0.0","逃命吧"
"0.0","去年没跌反涨，现在要还债了10以下再来说事"
"1.0","业绩稳中向上北上资金今天日增持保利2.3亿，减万科1亿多。"
"1.0","美的股票流动码越来越少"
"1.0","抓住难得的年末振荡期，打牢基础，为明年春季行情蓄势。"
"0.0","垃圾大跳水"
"0.0","最坏的垃圾公司"
"0.0","辣鸡"
"0.0","上周买的今天全吃面。今天买的明天全吃面。433满仓了。怕怕怕"
"1.0","今天买入5万股，看你还能跌多少，越跌越买，外面没有业绩的股票涨上天，你的业绩这么好，不相信你不涨上来，加仓买入"
"0.0","补跌开始"
"0.0","果然是个搅屎棍"
"0.0","今天刚拿到房屋拆迁款五百万，看你能跌到那去"
"0.0","所属板块全红、这垃圾该砸盘了"
"1.0","拉高这一点就出货了"
"0.0","股价这么高，还TMD跌四个点，去死吧"
"0.0","美的这个垃圾"
"0.0","赔了三千多，跑了，幸亏跑的快"
"1.0","保利年前冲15，踏空狗走开"
"1.0","好股就买"
"0.0","我觉得，这股泡泡大了，不值得留守！"
"0.0","居民消费减少 企业贷款增加 m1向m2转化减少 m1触底反弹 经济刺激起到一定作用 说明政策见效 ，牛市继续，保利跌就买"
"0.0","垃圾的一塌糊涂，这样砸,去TM的"
"0.0","托友们，吹没用，保利怎么可能走势强于大盘？我巴不得今夜出个十送十派20，如果这样这么最多三个点还得下来，我比你们货多，比你们思涨，但我明天止损，我认了"
"1.0","又有砸盘吸筹的"
"1.0","还是那句话，越调控，小房企死的越快，以后就是大型国企垄断的时候，利润越来越大"
"0.0","撤，转战科创板"
"0.0","不停在出货，短期看到12元"
"1.0","盘小绩优稳增长，有送股就连续涨停"
"0.0","猪力挺会意淫胡扯地整个几年，还在整合，把毛利润越整越低"
"0.0","垃圾今破14了！"
"0.0","上证50和地产指数才跌多少？！！再看看这垃圾货跌了多少！！！垃圾股！癌庄必死！！！"
"1.0","涨停，上42，立贴为证。"
"0.0","实在受不了，亏11%割肉走人！！！呜呜呜呜呜呜呜呜呜呜呜"
"0.0","上周还有同学喊没机会上车，这周机会来了"
"1.0","突破前期高点总归要时间反复磨合一下洗盘，不然怎么冲新高，行情还没走差，耐心点。"
"1.0","明天反包了。"
"0.0","底在哪重要吗？重要的是你准备拿多久一年以上买吧5年以上闭着眼睛买短线的这种股看都不该看对吧你准备拿多久呢？"
"0.0","涨不动了"
"0.0","瑟瑟发抖"
"0.0","保利地产的风险点在哪里？担保过多，虽然有国企背景，但是也不排除未来风险"
"0.0","今天15.79全倉賣出坐等14.47接回半仓，望莊家配合"
"1.0","买保利作为打科创市值备战科创板"
"0.0","绿帽子马上就戴上了！天生贱种！！！！"
"1.0","恒瑞的重磅产品问世，你的呢，明天医药股爆发"
"0.0","保绿依旧是保绿，15块还是压制住了。"
"1.0","三万股已满仓"
"0.0","跑不过家电股的美的，可怜呦，哈哈"
"1.0","又发出关注信号，强势。"
"1.0","下周550，保守估计。"
"0.0","3.15晚会要来了，产品质量问题，两会即将结束！"
"1.0","鼻喷流感疫苗近日将获批上市"
"0.0","高位套上散户钱就跑，股市里亏钱的永远是散户！"
"0.0","老套路 一开盘就拉高出货 估计又有人追了 提醒好多次了"
"1.0","哎呀，心好痛，这货卖飞了"
"1.0","勇敢的‘买进’。。。。。。。。。。呵呵"
"1.0","周五逆势加仓保利，周一涨个3%，吃一口肉就走！主力给点面子啊！"
"0.0","家电板的涨停潮里，没有美的也没有格力。还不如小天鹅"
"0.0","自己想清楚有多少股发行50元以上跌倒几元一堆堆不买就暴跌"
"0.0","严重破位，速走，年尾大减仓惹的祸"
"1.0","下周保利上不了15，我认为牛市就是失败的。"
"0.0","做梦前三名"
"0.0","就是个垃圾货色"
"0.0","目前来看，美的和小天鹅的合作，从股价上反映是一种双输的局面"
"0.0","买了这个畜牲，满仓踏空"
"1.0","2018年最正确的决定，就是加仓了美的，红包已收到，谢谢！"
"0.0","你兄弟就要超过你了。你还在这半死不活的"
"1.0","不管什么调控，都利好保利地产。别的地产不行了，倒了，这对保利来说就是天大的利好。万科每次都等着别的地产垮了好低价收购便宜低价土地。龙头房企的好日子就要来了。"
"1.0","今天能涨几个点呢？"
"1.0","我就想看看pe9倍 20%以上增长的股票到底能咋跌"
"0.0","不骂你都难"
"0.0","可以撤了，14.44短线顶部已经出现"
"0.0","下午还要跌！"
"0.0","大家快跑吧！还要暴跌的"
"0.0","又被套了，贪心惹的祸"
"0.0","墙都不服扶就服你"
"0.0","央行出手调控房贷利率，地产股周一真的很危险"
"1.0","这股跌少涨多不断新高，神股。可惜卖早了"
"0.0","周一千股跌停"
"1.0","祝贺上3千亿，才起步"
"1.0","保利地产今年净利润达到2块是有可能的，目前的估值也就6.5倍市盈率不到，这波股灾如果可以跌到12以下估值就剩6倍左右了。真便宜，可以加仓赌一把。"
"0.0","都在涨，就保利这个杂毛在跌，幸好昨天走了只剩2000股了。"
"0.0","成功被套进来了"
"0.0","闭眼买都比你强"
"1.0","长春高新明天再跌二个多点后再探底回升，然后十个交易日之内攻破500元"
"1.0","今日放量站上10日线，持股待涨！"
"0.0","资金还是净流出！"
"0.0","昨天北上资金流出2.15亿"
"0.0","为自己的眼光买单，今天出了，你们可以拉了，真的垃圾。浪费一波大好行情。"
"0.0","绝逼外资砸盘"
"1.0","14.08入手2000股！看能否挣几斤猪肉钱！"
"1.0","我是397左右买入的，真可惜，在今高点我没有卖出，我很纠结，现在卖又不舍得，不买又看见利润少了，哎"
"0.0","主力今年赚大钱，肯定会出货，马上跌停"
"1.0","我就一百股，唉！"
"0.0","拿什么救你 巴菲特说 低价回购 才是对公司最好的高价回购 都是 转移资产为目标的"
"1.0","医药利空吸收的差不多了，明天开始拉升"
"1.0","留下的祝下周吃肉"
"1.0","A股相对港股就是不同步 内房股这几天涨的都不错 坚守 会有回报的"
"0.0","別用大盘来掩饰，就算大盘不跌，涨都不会我股涨"
"1.0","太强了，不给做T机会"
"0.0","心疼在车上的各位"
"1.0","上50"
"0.0","为嘛跌四天，地产税叨叨又不是一天两天的事了，搞不懂"
"0.0","倒数第一"
"0.0","砸"
"0.0","割韭菜了。"
"0.0","辣鸡东西"
"0.0","20多亿还跌2点，真他妈垃圾"
"1.0","高新好腻害哈哈"
"1.0","买买"
"0.0","三只乌鸦，这货又要砸盘了"
"1.0","震荡上扬洗盘行情，坚持握住手中的筹码，你的坚持会给你带了回报的"
"0.0","小散又上套了！高位接盘准备被套吧！！！！"
"0.0","买啥啥跌！"
"1.0","上车上车，今天保利股价将突破15元，不上车要后恢的。"
"0.0","真是垃圾，为回购，太不要脸了"
"0.0","解禁股减持"
"0.0","典型的高开低走"
"0.0","忠告持股的朋友，红盘卖出是最正确的，锁定利润！这股将迎来调整"
"0.0","这就跌下来了"
"0.0","死活不涨"
"0.0","地产股中最垃圾的了，是吧"
"1.0","长期看好地产，这个是大消费里面最大的消费吧！"
"1.0","二十块必到"
"1.0","暴涨"
"1.0","房价又要涨了，指数创新高，保利起飞了"
"1.0","新股民怕跌，老股民怕涨！就问下你们那个今天买了？有几个买了？越跌散户越不敢买！谁在买明摆着"
"0.0","最近出货有点疯狂呀！"
"0.0","明天跌停价400.41元，不保证能卖的出去！"
"0.0","400！BP!"
"0.0","上面压力大"
"0.0","大垃圾"
"0.0","格力两天涨幅都超过你什么垃圾啊"
"0.0","快快下来！最近好像没有一天跌超过三个点，今天就让你们看看，收盘跌四个点左右"
"1.0","中国保利地产集团和中国中丝集团实施重组明后天有望腾飞。"
"1.0","速度炒底"
"1.0","你们是钱多了卖保利去垃圾股里亏光光吗"
"1.0","大伙赶紧闭眼全仓杀入啦！我已生死看淡，不服就干！"
"0.0","垃圾保利，快点退市吧"
"1.0","医疗拉升了，周五暴跌，今天可以吃肉了"
"0.0","13.27出的，这大盘涨得我心慌慌，套利走人了……手拿弹药，回头观望。"
"1.0","真给力"
"0.0","这个股就没怎么涨还跟着一起跌"
"0.0","这几天都在调整 都没跑赢大盘 家电股都是大比例涨 可惜"
"0.0","格力红了啊，你呢"
"0.0","快跑啊，保利业绩不及预期，今天还要爆跌，投行的一个朋友说保利要到10以下了"
"1.0","没有站稳15块，明天继续上攻！"
"1.0","看看科创板的市盈率、大胆拉升吧、八百以下没人跑的！"
"0.0","几个意思啊，还看业绩吗，这么跌"
"0.0","走下坡路了"
"0.0","大家越觉得该反弹了，证明这股还没跌够！这就是股票！什么时候跌到这些散户受不了割肉了，就是它涨的时候！现在看来，远没到开涨的时候，明天开盘就卖吧，肯定有更低点"
"0.0","周一大跌五个点"
"1.0","北上资金买了100多万股。"
"1.0","业绩好，继续涨。"
"0.0","今天亏惨了啊！高位接盘了47.3"
"0.0","散户买大户抛！能涨才怪呢！"
"0.0","这波行情保利就没涨多少，但是跌起来连头也不回，，其他票基本都反弹一下"
"1.0","昨天说要大跌的哥们哪里去了 赶紧砸盘啊"
"0.0","450左右肯定。"
"1.0","10个点！！！今天高开高走，洗盘。大家千万别跑。"
"1.0","这是奔茅台去的哦！"
"0.0","如果不是利好，这垃圾早跌停了，不过下午还是会跌停。因为大盘泄了"
"0.0","我是看出来了，这他妈的是有人故意压盘！"
"0.0","炒股千万条，安全第一条，追高买美的，亲人两行泪"
"1.0","不破不立，不看好的该走的就走，看好的该留就留，是风险也是机会。对于长线投资者来说，短期股价的下跌并不影响长期的上升趋势！月底前会破500的"
"0.0","保利严重落后大盘，给股东们喝点汤啊，外面涨你不涨，外面跌你领跌，是房地产吗"
"0.0","垃圾的无力吐槽 指数上拉对你没有丝毫影响"
"1.0","我昨天就说了拿着就行了吧！"
"1.0","明天继续买人"
"1.0","买进"
"1.0","我说这新股价会超越茅台，总有人说三道四怀疑嘲讽。我可以确定的说，那是一定的。"
"0.0","美的现在这高度感觉出什么利好都白搭，想要小散接盘！？还是让机构自己玩吧！"
"0.0","美的这一波低点从34.1长到近50，涨幅45%。涨幅已经巨大，而且前期跌幅也不大，调整幅度15%的话，跌到42.5到43元附近，时间持续到六月附近吧。"
"0.0","砸盘的垃圾"
"0.0","这个股会不会跌破净资产？难道买房的嫌到笑，建房的亏本生意吗？"
"0.0","又把外资给套住了"
"1.0","美的集团比TCL集团好，是强势股。"
"1.0","这样玩可以吗？满仓！"
"1.0","长线是金"
"1.0","可以回购了"
"0.0","莫名奇妙"
"0.0","美的不是不是五粮液，平安之流，美的不够大气，热衷于资本运作，回购也不舍得高价，弄个55看着，小偷形象"
"0.0","今天进场有点早啦"
"1.0","房地产及其产业链至少占据三分之一的GDp，不可能垮，稳定发展是方向"
"1.0","不用分析能涨到哪，后面还有制造业减税跟家电消费刺激，未来业绩有托底，价格就跌不到哪去，巴菲特说的保住本金保住本金保住本金就能实现。可惜子弹还没打光，差一点点"
"0.0","跌停封节奏，昨天进来的被带上个黄金套了"
"1.0","明天三喜临门！升一个板看看！"
"0.0","继续砸"
"0.0","今晚可以睡个好觉，因为不用担心明天涨跌了，哈哈，美的这个大垃圾！"
"0.0","今天6毛三绝不是最底，，，"
"0.0","只要基金重仓的股，很多走势都不行。"
"1.0","我只知道我家一台格力空调，两台美的空调，其它电饭煲风扇和热水器榨汁机全部是美的的……"
"1.0","主力跑了，将来会追高买进。主为是人不是神"
"0.0","14.40卖了"
"0.0","跳水了"
"0.0","出研报就跑"
"1.0","任尔东南西北风。是好股肯定会涨。"
"0.0","长春可能出什么事情了，否则不会那么多特大单出逃的。"
"1.0","涨涨涨，看好你"
"1.0","这是不亚于茅台的牛股"
"0.0","看样子今天就会被反超了"
"0.0","明天扔了"
"1.0","t飞了"
"1.0","这根大阳线，看着舒服！"
"1.0","买一点压箱底"
"0.0","给有资格享受股权激励的管理者加福利、说成是回购、我呸！早晚被股东唾弃、不得好报！冠冕堂皇是回购。恶心至极"
"0.0","美的股价开始新一轮下行，不知多少小散又将被割肉"
"1.0","赌满仓过节保定,宝。"
"0.0","刚看盘，怎么跌这么多！哈哈，现在卖为时不晚，明天就到400-410之间"
"0.0","13我就卖了，亏本大卖了，快"
"0.0","东方奇葩，人呢？出来走走"
"1.0","低点已现，加仓！调整基本到位。"
"1.0","长春高新节后要大涨，大家做稳了。"
"0.0","不用唱多了，尾盘必须收绿"
"1.0","翻转迹象"
"1.0","要不要这么强啊"
"0.0","指数拉升好像与你无关似的 指数下跌你下落的速度那叫一个快啊"
"1.0","耐心等待"
"1.0","创维率先发力，大消费强势崛起"
"0.0","这股又可以跌个十几天了"
"1.0","以为对长春的研究，500以下买入就是捡钱"
"0.0","咦，一买就废了，看来地产是碰不得啊"
"0.0","跳水王"
"0.0","保利到底怎么了！！？？"
"0.0","没有比保利这公司垃圾的没有了"
"1.0","明天就要分红啦，各位散户朋友还要卖？"
"1.0","明天大涨，立贴为证"
"1.0","漂亮 狠砸 尾盘买入等待明天停牌审核"
"0.0","445元的长春高新是两市第二大垃圾股，卓胜微第一！"
"1.0","明天地产股大涨，因为按套内面积可以少交税"
"0.0","自从买了你，每天都是亏损，再加上立讯精密，好嗨哦"
"1.0","马上大张"
"0.0","狗托还在鼓吹这垃圾呢！"
"0.0","涨的心惊，暂时出仓"
"0.0","美的真坏，良心大大的不好，斩仓出局换入水井坊投靠英国佬"
"1.0","这就算调整完了？不能吧？"
"1.0","500不远了"
"1.0","再加"
"1.0","上个9:30的闹钟，争取大兔子我一睁眼就看见大美的红红红哒…我不贪心，54.2本儿，涨到56.2就可以了，啊kaka…"
"0.0","下午开盘就一个字：跑！！！！！"
"0.0","尿劲十足"
"0.0","你妈的就会戴绿帽子"
"1.0","明天拉5个点"
"0.0","拿了两个月结果～～～我亏了"
"0.0","实践事实证明，保利真不行"
"1.0","今户股通外资净买入保利地产2.6亿元"
"0.0","保利你很折磨人，我先走了，等大盘稳定了，我再考虑你"
"0.0","尾盘清仓了，明天估计会绿。"
"0.0","为了忽悠人进场手段不是一般高，破十四再考虑，闲钱多的这价就进场"
"0.0","这样走美的要完蛋了！"
"0.0","保利就是个搅屎棍！！！"
"1.0","目标价25块，快跟上"
"1.0","周一补涨停板看看"
"0.0","今天居然赔钱了"
"1.0","47.50接了1200股"
"0.0","世界上最垃圾透顶的股票！保利！"
"0.0","茅台开崩了！小心！！！"
"0.0","一路出货"
"0.0","发没发现，今天长高稍微涨了一点，就冒出这么多散户在高兴，长高现在持股人数在明显上升，说明什么？主力只有在拉升中才能出货"
"1.0","收盘前进了5手！加油。"
"1.0","保利地产市盈率持续走低， 正式低吸好机会 ，个人建议 ，喜欢地产股的可以试试"
"0.0","跳水开始了！"
"0.0","疫苗有点是板块就下跌，疫苗成高风险板块了"
"0.0","见顶了，496元那是万年之顶！！！"
"1.0","老司机快快来，上车上车喽"
"0.0","远离地产股！"
"0.0","垃圾保利早日[弱][弱][弱]"
"1.0","药中茅台啊，名不虚传"
"0.0","就服你们砸盘的，金九银十都来砸！"
"1.0","今天不买、年后更贵、最少高5个点！"
"0.0","美的的产品烂的一B，家里几个美的产品用个一年多不是这就是那有问题，这种公司能做这么大只能说不是靠产品"
"0.0","终于有人明白这次回购是利空了"
"0.0","看来这波假牛套不少人"
"1.0","我的个乖乖我还没买进去呢……给个机会老大"
"0.0","现在想拉有点晚了"
"1.0","进了点，这个时候还是不错的"
"0.0","太漂亮全紅一点绿"
